fecha_programacion,distrito_nombre,producto,familia,familia_codigo,cliente,volumen_programado
2026-09-08,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,PETROMAGER S.R.L.,20000.0
2026-09-08,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,GASOLINERIA KINKO S.R.L.,35000.0
2026-09-08,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,15000.0
2026-09-08,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"JUANIQUINA QUISPE ALFREDO-DIST. DE GAS ""EL BIBOSI""",14000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO L. DIST. GLP NUEVA. ESPERANZA,12570.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""SAUCEDO""",5900.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"AGENCIA CANTONAL DE GLP ""SAN MARTÍN""",3800.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,SURTIDOR GUAPOMO S.R.L.,10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E° S° SAN IGNACIO DE VELASCO,10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GEOPETROL""",10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GASOBOL""",10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"EST. DE SERVICIO ""EL CHIQUITANO""",10000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,SURTIDOR GUAPOMO S.R.L.,15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,PUERTO S.R.L.,35000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E° S° SAN IGNACIO DE VELASCO,15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GEOPETROL""",15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GASOBOL""",15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. DE SERVICIO ""EL CHIQUITANO""",15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,15000.0
2026-09-07,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",15000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"JUANIQUINA QUISPE ALFREDO-DIST. DE GAS ""EL BIBOSI""",10000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,DISTRIBUIDORA GLP NUEVA ESPERANZA-SUCURSAL SAN JOSE DE CHIQUITOS,6480.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""SAUCEDO""",5900.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,SURTIDOR GUAPOMO S.R.L.,5000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,10000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,5000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E° S° SAN IGNACIO DE VELASCO,5000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",10000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,5000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GEOPETROL""",5000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GASOBOL""",10000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"EST. DE SERVICIO ""EL CHIQUITANO""",5000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,SURTIDOR GUAPOMO S.R.L.,20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E° S° SAN IGNACIO DE VELASCO,20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GEOPETROL""",20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GASOBOL""",20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. DE SERVICIO ""EL CHIQUITANO""",20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,GASOLINERIA KINKO S.R.L.,35000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,20000.0
2026-09-05,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",20000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"JUANIQUINA QUISPE ALFREDO-DIST. DE GAS ""EL BIBOSI""",14000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO LANDIVAR-SUCURSAL SAN MIGUEL DE VELASCO,6480.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO L. DIST. GLP NUEVA. ESPERANZA,12570.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""SAUCEDO""",5900.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"AGENCIA CANTONAL DE GLP ""SAN JUAN""",3500.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,PETROMAGER S.R.L.,10000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,SURTIDOR GUAPOMO S.R.L.,5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E° S° SAN IGNACIO DE VELASCO,5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GEOPETROL""",5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"EST. DE SERVICIO ""EL CHIQUITANO""",5000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,SURTIDOR GUAPOMO S.R.L.,15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,PUERTO S.R.L.,35000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E° S° SAN IGNACIO DE VELASCO,15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GEOPETROL""",15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GASOBOL""",15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. DE SERVICIO ""EL CHIQUITANO""",15000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,PETROMAGER S.R.L.,20000.0
2026-09-04,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",20000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"JUANIQUINA QUISPE ALFREDO-DIST. DE GAS ""EL BIBOSI""",12420.0
2026-09-03,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO L. DIST. GLP NUEVA. ESPERANZA,12570.0
2026-09-03,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""SAUCEDO""",5900.0
2026-09-03,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"AGENCIA CANTONAL DE GLP ""SAN MARTÍN""",3800.0
2026-09-03,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",5000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,SURTIDOR GUAPOMO S.R.L.,15000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,20000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E° S° SAN IGNACIO DE VELASCO,15000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO LIDO S.R.L.,30000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GEOPETROL""",15000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GASOBOL""",15000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. DE SERVICIO ""EL CHIQUITANO""",15000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,GASOLINERIA KINKO S.R.L.,35000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,15000.0
2026-09-03,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",20000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"JUANIQUINA QUISPE ALFREDO-DIST. DE GAS ""EL BIBOSI""",14000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO L. DIST. GLP NUEVA. ESPERANZA,12690.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,DISTRIBUIDORA GLP NUEVA ESPERANZA-SUCURSAL SAN JOSE DE CHIQUITOS,2500.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""SAUCEDO""",5900.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA CANTONAL DE GLP ""ALONZO""",7500.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,SURTIDOR GUAPOMO S.R.L.,10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E° S° SAN IGNACIO DE VELASCO,10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GEOPETROL""",10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GASOBOL""",10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"EST. DE SERVICIO ""EL CHIQUITANO""",10000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,SURTIDOR GUAPOMO S.R.L.,15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,PUERTO S.R.L.,35000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E° S° SAN IGNACIO DE VELASCO,15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GEOPETROL""",15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GASOBOL""",15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. DE SERVICIO ""EL CHIQUITANO""",15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,15000.0
2026-09-02,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",20000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"JUANIQUINA QUISPE ALFREDO-DIST. DE GAS ""EL BIBOSI""",12420.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO LANDIVAR-SUCURSAL SAN MIGUEL DE VELASCO,6480.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,GABRIELA S. SAUCEDO L. DIST. GLP NUEVA. ESPERANZA,12570.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""SAUCEDO""",5900.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"AGENCIA CANTONAL DE GLP ""SAN JUAN""",3500.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,SURTIDOR GUAPOMO S.R.L.,10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,E° S° SAN IGNACIO DE VELASCO,10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GEOPETROL""",10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"ESTACION DE SERVICIO ""GASOBOL""",10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,"EST. DE SERVICIO ""EL CHIQUITANO""",10000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL CF,Gasolina Especial,GASOLINA_ESPECIAL,CORNELIUS WIELER NEUFELD COL NVO ESPERANZA C.17,8000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,SURTIDOR GUAPOMO S.R.L.,15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,E° S° SAN IGNACIO DE VELASCO,15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO LIDO S.R.L.,30000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GEOPETROL""",15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"ESTACION DE SERVICIO ""GASOBOL""",15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. DE SERVICIO ""EL CHIQUITANO""",15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,GASOLINERIA KINKO S.R.L.,35000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,15000.0
2026-09-01,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",15000.0
